a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,RAHAMATPUR
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,BAURIA
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,SANTOSHPUR
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,AZIMPUR
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,SARIKAIT
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,MAITBHANGA
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,MAGDHARA
6b9a453a-405e-43ea-a805-cc71a28ecbe5,CHARLAKSHYA
6b9a453a-405e-43ea-a805-cc71a28ecbe5,JULDHA
6b9a453a-405e-43ea-a805-cc71a28ecbe5,CHARPATHARGHATA
6b9a453a-405e-43ea-a805-cc71a28ecbe5,BARA UTHAN
6b9a453a-405e-43ea-a805-cc71a28ecbe5,SHIKALBAHA
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,KOLAGAON
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,HABILASDWIP
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,KUSUMPURA
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,JIRI
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,KASHIAISH
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,(KA)NO. ASHIA
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,JANGALKHAIN
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,(KA)NO. BARALIA
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,DHALGHAT
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,KELISHAHAR
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,HAIDGAON
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,DAKSHIN BHURSHI
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,BHATIKHAIN
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,CHANHARA
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,KACHUAI
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,KHARANA
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,SHOBHANDANDI
2386c878-4f5c-4a60-90cd-f59246a768fa,HALADIA
2386c878-4f5c-4a60-90cd-f59246a768fa,DABUA
2386c878-4f5c-4a60-90cd-f59246a768fa,CHIKDAIR
2386c878-4f5c-4a60-90cd-f59246a768fa,GAHIRA
2386c878-4f5c-4a60-90cd-f59246a768fa,BINAJURI
2386c878-4f5c-4a60-90cd-f59246a768fa,RAOZAN
2386c878-4f5c-4a60-90cd-f59246a768fa,KADALPUR
2386c878-4f5c-4a60-90cd-f59246a768fa,PAHARTALI
2386c878-4f5c-4a60-90cd-f59246a768fa,PURBA GUZARA
2386c878-4f5c-4a60-90cd-f59246a768fa,PASHCHIM GUZARA
2386c878-4f5c-4a60-90cd-f59246a768fa,URKIRCHAR
2386c878-4f5c-4a60-90cd-f59246a768fa,NOAPARA
2386c878-4f5c-4a60-90cd-f59246a768fa,BAGOAN
2386c878-4f5c-4a60-90cd-f59246a768fa,NOAJISHPUR
3812d65a-bb95-4a4d-8659-57ab87774482,KANCHANABAD
3812d65a-bb95-4a4d-8659-57ab87774482,JOARA
3812d65a-bb95-4a4d-8659-57ab87774482,BARKAL
3812d65a-bb95-4a4d-8659-57ab87774482,BARAMA
3812d65a-bb95-4a4d-8659-57ab87774482,BAILTALI
3812d65a-bb95-4a4d-8659-57ab87774482,SATBARIA
3812d65a-bb95-4a4d-8659-57ab87774482,HASHIMPUR
3812d65a-bb95-4a4d-8659-57ab87774482,DOHAZARI
3812d65a-bb95-4a4d-8659-57ab87774482,DHOPACHHARI
e5755928-3979-402b-bcf0-59a9c15443f1,KARERHAT
e5755928-3979-402b-bcf0-59a9c15443f1,HINGULI
e5755928-3979-402b-bcf0-59a9c15443f1,JORARGANJ
e5755928-3979-402b-bcf0-59a9c15443f1,DHOOM
e5755928-3979-402b-bcf0-59a9c15443f1,OSMANPUR
e5755928-3979-402b-bcf0-59a9c15443f1,ICHHAKHALI
e5755928-3979-402b-bcf0-59a9c15443f1,KATACHHARA
e5755928-3979-402b-bcf0-59a9c15443f1,DURGAPUR
e5755928-3979-402b-bcf0-59a9c15443f1,MIRSHARAI
e5755928-3979-402b-bcf0-59a9c15443f1,MITHANALA
e5755928-3979-402b-bcf0-59a9c15443f1,MOGHADIA
e5755928-3979-402b-bcf0-59a9c15443f1,KHAIYACHHARA
e5755928-3979-402b-bcf0-59a9c15443f1,MAYANI
e5755928-3979-402b-bcf0-59a9c15443f1,HAITKANDI
e5755928-3979-402b-bcf0-59a9c15443f1,WAHEDPUR
e5755928-3979-402b-bcf0-59a9c15443f1,SAHERKHALI
d9162de7-512d-4100-a1c9-14d21bbe01f9,KANDHURKHIL
d9162de7-512d-4100-a1c9-14d21bbe01f9,PASHCHIM GAMDANDI
d9162de7-512d-4100-a1c9-14d21bbe01f9,SAKPURA
d9162de7-512d-4100-a1c9-14d21bbe01f9,SAROATALI
d9162de7-512d-4100-a1c9-14d21bbe01f9,POPADIA
d9162de7-512d-4100-a1c9-14d21bbe01f9,CHARANDWIP
d9162de7-512d-4100-a1c9-14d21bbe01f9,SREEPUR-KHARANDWIP
d9162de7-512d-4100-a1c9-14d21bbe01f9,AMUCHIA
d9162de7-512d-4100-a1c9-14d21bbe01f9,AHLA KARALDENGA
00709c53-332d-4def-9a5c-86cc49be7c35,BAGANBAZAR
00709c53-332d-4def-9a5c-86cc49be7c35,DANTMARA
00709c53-332d-4def-9a5c-86cc49be7c35,NARAYANHAT
00709c53-332d-4def-9a5c-86cc49be7c35,BHUJPUR
00709c53-332d-4def-9a5c-86cc49be7c35,HARUALCHHARI
00709c53-332d-4def-9a5c-86cc49be7c35,PAINDONG
00709c53-332d-4def-9a5c-86cc49be7c35,KANCHANNAGOR
00709c53-332d-4def-9a5c-86cc49be7c35,SUNDERPUR
00709c53-332d-4def-9a5c-86cc49be7c35,SUABIL
00709c53-332d-4def-9a5c-86cc49be7c35,LELANG
00709c53-332d-4def-9a5c-86cc49be7c35,NANUPUR
00709c53-332d-4def-9a5c-86cc49be7c35,ROSANGIRI
00709c53-332d-4def-9a5c-86cc49be7c35,BOKHTAPUR
00709c53-332d-4def-9a5c-86cc49be7c35,JAFATNAGAR
00709c53-332d-4def-9a5c-86cc49be7c35,DHARMAPUR
00709c53-332d-4def-9a5c-86cc49be7c35,SAMITIRHAT
00709c53-332d-4def-9a5c-86cc49be7c35,ABDULLAPUR
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,CHARATI
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,KHAGARIA
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,NALUA
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,KANCHANA
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,AMILAISH
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,EOCHIAI
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,MADARSHA
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,DHEMSHA
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,PASHCHIM DHEMSHA
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,KEOCHIA
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,KALIAISH
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,DHARMAPUR
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,BAZALIA
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,PURANAGAR
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,SADAHA
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,SATKANIA
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,SONAKANIA
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,FORHADABAD
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,DHALAI
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,MIRZAPUR
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,GUMANMARDAN
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,NANGALMORA
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,CHIPATALI
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,MEKHAL
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,GARDUARA
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,UTTAR MADARSHA
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,FATEHPUR
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,CHIKANDANDI
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,DAKSHIN MADARSHA
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,SHIKARPUR
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,BURISHCHAR
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,SYEDPUR
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,BARAIYADHALA
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,MURADPUR
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,BARABKUNDA
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,BANSHBARIA
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,KUMIRA
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,SONAICHHARI
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,BHATIARI
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,SALIMPUR
